name,price €,profit_rate %
OPDK,24.2,18.92
XVAZ,8.64,10.06
OHUW,39.46,17.13
XNTT,81.65,8.01
JYYB,124.34,9.18
JUFX,49,7.26
RVDQ,111.9,7.5
QZRL,193.15,12.5
CNQX,161.6,4.2
RLWG,82.55,5.8
QYXM,99.15,6.01
PCUY,44.62,1.08
BEXH,125.84,10.71
CGDL,88.69,8.79
BEWA,15.28,16
QLBV,34.74,7.21
KZCL,181.67,16.88
CNZC,78.51,6.99
IFBL,1.29,5.33
CRUO,155.08,1.51
SQQL,161.07,16.14
UDIZ,64.34,5.95
CKQF,169.96,14.23
FNJW,94.05,8.11
PXSI,68.1,5.03
VCGE,156.74,14.83
YFZE,169.8,1.94
BDHM,45.91,12.24
EOYI,189.42,7.92
VRXA,72.15,18.35
CZJX,84.79,5.71
RMGE,180.58,13.14
JKNE,84.3,6.45
ZCWA,59.18,3.22
GUDZ,133.19,11.18
WJNZ,136.45,5.22
IZPT,17.1,14.69
KUTT,160.76,15.2
HSMX,85.12,1.59
IYTF,21.46,6.54
RTEZ,181.33,19.91
AMLK,85.62,5.56
MPBV,123.76,4.6
XAUV,197.18,5.47
NMVW,73.74,14.49
DLGM,92.79,1.97
PZQA,190.8,5.1
LJCM,93.13,6.14
RUWL,19.51,12.01
BJDZ,143.19,12.91
EQKD,33.95,6.26
WTFR,87.46,18.2
KLML,11.33,14.41
QZSH,155.55,9.39
YXIA,188.58,13.51
RHFN,51.82,13.06
AAIF,33.5,3.52
RXGS,137.59,4.68
HQXH,86.92,11.03
BVBW,40.31,5.63
YEQG,76.77,18.55
YPDS,174.26,2.53
SSZF,48.89,6.44
BRXN,160.69,16
YJAK,39.1,17.35
IFVG,55.82,18.42
IUYD,185.93,16.3
WWJF,174.31,16.23
KWGT,198.03,9.23
MJDO,20.61,6.46
PHDB,190.62,5
XSGS,173.58,13.41
RULI,186.63,13.99
GPPX,136.11,2.76
WTPV,29.29,19.02
NSQO,86.12,18.53
LZDE,69.13,9.41
UXLS,42.51,9.97
FLOT,166.55,14.8
IAWJ,124.56,15.96
ZJRV,145.35,17.33
ONNI,64.95,6.3
EOEO,22.11,8.63
GYLV,73.23,7.38
HDQQ,148.64,1.33
ZYMY,5.55,13.31
MLLA,167.88,11.92
DGLH,30.93,16.01
BGZI,161.71,2.72
RNYA,141.22,2.96
CNLC,189.89,9.09
BOKZ,69.17,6.47
WAKM,39.52,14.86
SWMY,159.93,7.39
KTGY,182.93,5.89
SQUJ,183.94,13.69
SUJA,85.03,15.19
SIES,173.99,19.39
LRRA,111.56,3.11
HTAM,183.69,2.98
TBUL,175.26,3.22
JLRU,2.87,9.66
FKIZ,48.88,19.55
KUIE,108.69,13.14
TQSF,192.53,16.84
XHTS,136.33,12.82
KEEI,35.66,11.26
SPTM,62.81,8.57
YUBF,2.19,7.11
XNSC,111.94,8.12
OWXQ,18.27,3.97
ORXN,20.28,12.97
XIRZ,25.63,7.21
QKXQ,51.31,19.24
RJEC,59.17,1.16
ONAV,154.59,11.66
ZVAU,128.74,13.2
LCTN,26.54,5.11
WUUH,43.51,13.22
WNEV,76.92,5.18
GYZZ,103.64,15.99
YGUX,127.13,2.7
ITSB,29.62,8.49
YWAF,32.28,12.25
MSQH,187.1,1.64
JARD,45.58,6.16
GROK,183.45,13.6
XCBM,91.78,12.95
AOZO,156.01,13.89
RRIQ,33.52,5.09
WERW,17.24,8.63
EMOU,58.65,19.9
GIBB,49.56,2.27
DTYT,24.72,12
FKQJ,142.16,4.51
QXOE,95.83,11.48
QCAB,86.68,7.55
PFPP,13.06,7.32
GCKG,179.26,17.46
OCCX,49.4,10.87
JWGP,7.51,14.76
LXBJ,144.59,2.1
QLWG,27.19,4.05
GMTX,180.35,6.63
BRKN,169.9,6.61
JWVT,59.05,5.8
UPPZ,45.39,13.33
PEWA,185.18,4.36
HGZG,3.02,14.97
VVYL,199.8,7.05
POUA,180.28,13.19
AVIW,174.26,7.35
JEDE,56.86,9.03
UNPN,131.84,11.52
APEN,133.91,5.45
FEGL,174.34,3.64
CAEP,96.25,13.85
SZXN,10.28,5.01
RDMU,83.62,18.69
QIHU,57.88,14.97
RTWB,65.66,4.13
XLMF,198.78,16.99
GVZV,1.08,7.63
JJSO,14.02,18.02
HCSS,16.06,18.51
EUXQ,52.82,11.21
FSKT,166.81,6.63
PVEU,149.63,19.61
KJLX,158.33,19.06
SAJA,98.36,17.61
JSFU,21.54,17.57
OMAS,187.71,16.91
QAHL,149.91,10.97
NYKE,187.73,19.09
QQRF,23.61,11.43
LQZP,38.18,19.14
DUNW,42.59,11.59
IXFK,110.08,5
EJQB,94.56,11.52
XTPC,61.54,7.76
SMPD,5.81,18.24
IGMP,110.88,1.72
DRAM,166.47,5.24
ZSTI,134.06,7.96
KZJH,139.87,15.84
BNTF,87,13.97
IYFY,146.78,7.88
TQJN,72.98,19
DVDT,197.52,8.91
DRNW,40.25,3.47
CMGV,49.3,1.72
BLKU,135.33,3.8
ZTSI,86.18,17.04
XHTA,179.66,15.1
XWJE,78.98,8.38
ZJEY,28.37,7.29
NYKC,155.03,17.11
MCIM,132.61,1.53
ZOJP,150.1,17.06
EJRA,134.7,17.64
IOOQ,39.05,11.15
TIEY,157.65,19.11
WFHD,84.64,2.47
LRDS,31.17,8.18
WNSK,12.49,2.83
FSEW,122.42,6.72
LZXV,7.27,17.2
DABO,153.98,17.98
RAMY,80.92,11.05
BAJP,1.96,11.6
GZBU,173.64,5.96
IKEY,189.66,17.89
PPDS,166.79,6.32
UTEY,36.26,11.71
ENUM,100.87,1.76
DTEO,25.68,1.49
YCHY,74.39,2.84
DZLE,166.15,2.2
FVZK,30.84,13.21
FRNO,75.41,13.39
VBQP,118.46,1.91
ATCX,82.69,4.84
DUFA,26.73,19.21
TCGF,7.03,16.65
MDOU,7.69,9.53
BEUN,31.32,8.23
EQHY,186.16,17.17
QDHC,20.55,15.81
SVKX,101.26,9.28
XJKY,40.92,14.43
ATEJ,115.57,17.94
CMND,182.18,16.05
JCOC,56.01,16.37
KOHU,15.06,10.06
DJDO,191.44,11.24
VDWB,87.43,17.4
CATR,34.24,11.74
MDGZ,71.54,15.47
NPPM,16.91,15.73
CTHE,161.88,18.11
KNKS,106.65,16.39
YSTN,4.03,4.13
QGBE,34.18,14.16
ERMN,162.82,14.07
DBNJ,176.64,3.67
ZDKM,107.83,10.68
RTAG,139.67,18.44
WCGR,75.44,12.78
MSVP,140.92,6.37
QTVD,14.31,17.21
AMKX,13.3,11.25
MLAK,105.92,16.73
HGKH,188,8.33
NEDM,129.13,15.35
ZVJI,77.67,3.02
CFZW,27.89,8.53
LTDE,124,16.34
QQGT,31.36,12.24
WVCA,56.98,2.92
LSZH,55.98,9.19
TAZI,95,7.79
AITZ,113.67,5.46
YHPV,189.17,19.02
IPJB,195.17,12.11
SGXB,114.02,16.4
ITMF,181.05,7.53
EYWF,114.58,16.37
MNJB,20.45,8.29
PPMO,165.68,8.9
ZIOL,141.89,18.3
EYRB,92.27,14.68
CKMO,50,10.63
AAEZ,110.48,10.75
CHBK,45.7,3.82
XVAQ,139.76,18.23
QFDL,62.49,7.61
XEYE,143.59,13.28
ZCHJ,65.47,6.82
UPWM,94.54,18.73
QQKB,185.76,1.21
HWGW,54.96,5.04
RKCO,15.53,8.14
ELYN,194.33,11.33
QASH,19.82,9.46
NNZW,20.16,10.63
LQRH,96.99,12.51
DNJY,70.44,17.23
CZXR,135.1,16.64
CUEQ,161.48,15.41
IJBL,146.91,17.57
FEFJ,20.13,10.61
STHV,188.63,11.3
QKUI,65.92,15.94
IKXA,1.71,18.24
FZGM,49.04,7.19
VEBT,96.72,12.18
EIVP,18.07,15.55
LQDY,89.96,3.38
TOEH,94.84,14.79
BSOC,179.13,5.84
LMPU,104.9,3.49
CBHZ,154.09,7.57
FGMW,82.75,1.43
PXZO,49.84,6.57
DQPQ,149.45,14.65
TXZK,118.14,15.67
LVGQ,128.31,14.25
XFHA,193.54,15.67
FCEH,98.51,10.34
APYC,114.76,6.83
MEFK,113.61,8.95
ODDG,179.25,8.84
WADO,191.18,8.97
TXXX,6.1,7.31
QKJO,175.42,2.44
OHDV,66.78,1.74
GXIW,198.37,2.3
EEWH,144.54,6.55
KVDA,34.88,6.64
PYFS,170.12,8.4
YXLB,165.24,12.07
ANBA,177.42,11.75
FWMN,35.73,12.44
KQMC,97.99,10.16
GPIB,78.41,17.84
MARD,193.65,16.04
LONC,73.7,18.08
RXXC,160.44,1.7
PQVT,139.59,10.85
PICB,130.17,19.83
ITON,158.46,18.66
UWYH,86.23,16.49
AYBZ,150.36,7.7
TYSO,26.71,4.32
RIPH,55.17,14.56
XXLX,44.5,7.14
CITF,37.11,9.37
IPJK,42.43,8.06
EIKC,45.3,18.13
ZSFQ,83.83,5.4
IIJP,192.41,3.69
WTSJ,137.65,8.88
RQCM,82.46,3.43
TFHH,29.49,2.36
BIOD,41.38,13.6
JTKQ,171.82,13.24
UOQQ,187.17,1.12
XTVN,17.97,2.75
JKAQ,114.88,10.64
HGAI,71.62,9.47
GDBG,37.16,8.14
ATXS,193.87,3.96
LUSM,143.32,14.49
TJOT,152.22,18.02
NFDG,20.92,2.05
KGGB,119.58,12.69
HPWV,39.73,9.29
KVDD,187.26,10.54
UVWO,111.98,15.64
PCHC,161.23,11.13
HYOV,145.51,6.35
ADIP,131.86,10.41
IDCS,72.53,19.23
YOMD,171.76,10.43
DKYR,167.96,4.86
RQBQ,180.06,8.67
YRSG,27.44,3.81
OZTJ,28.28,15.07
SIQA,75.35,2.64
QXCP,112.7,8.84
BULI,124.07,10.67
ZJTV,90.48,19.92
JQHQ,92.75,1.23
KHBL,114.17,10.41
XLPZ,82.39,6.89
XYFK,71.27,16.55
PDDZ,127.87,12.55
VBBF,108.6,8.49
AVXO,189.32,8.12
ZFIP,35.86,2.26
RWEM,172.06,3.93
AXVW,113.61,6.36
NJVX,172.31,14.5
SUIQ,181.05,12.65
RKBS,69.92,10.78
VSHN,70.38,7.7
AEGU,114.66,2.06
HRPK,142.13,8.6
XTAR,199.71,10.49
HFLF,130.6,12.73
UACY,44.16,12
BACY,36.51,16.94
PENH,15.9,1.58
MYKJ,152.49,9.6
TFYS,94.67,6.71
ZIHL,136.97,9.56
BCIN,34.94,18.04
ILZY,50.15,13.67
UAFF,162.1,10.58
UKMG,98.94,1.31
MDOI,149.23,1.68
PTSK,103.1,14.9
MLKF,8.47,18.67
EMNU,181.45,11.27
LSUG,35.6,8.36
VUJU,182.79,18.16
LHLF,170.29,8.39
MYGA,108.7,2.9
CLWT,130.98,15.13
WFGZ,193.96,15.2
VKPO,114.93,13.63
BPNG,169.85,6.74
BBWW,142.44,7.37
GCNT,30.71,18.68
KJDZ,123.26,9.52
IRCD,119.8,1.56
RXPV,171.6,16.93
ISNV,8.72,18.02
LYZH,54.15,6.08
QGGN,180.47,7.03
GEQR,183.53,19.66
JHPX,195.32,1.07
KCCD,41.62,7.68
ESIS,164.95,14.51
DTZS,28.58,8.91
ZLPT,32,4.34
RFYC,128.07,13.58
SXQX,96.89,17.85
EVKQ,132.9,10.96
VGYT,84.12,14.8
LJJV,169.89,18.23
RXST,123.63,1.03
VZPH,69.76,12.57
UMBD,178.02,4.62
KLKA,129.73,8.16
KHUT,134.47,5.09
WUZZ,95.17,1.92
YYNL,64.02,7.67
XQBL,160.08,5.48
DPSL,67.14,6.79
LAQT,138.23,15.8
TEXJ,30.43,11.41
BFND,24.34,1.85
BWTO,161.23,12.66
FFZP,30.51,6.81
IKWN,96.9,11.18
FDEJ,181.72,19.68
AHMY,192.01,11.96
CYKY,147.21,5.43
RVLR,185.01,17.43
XQIX,153.22,14.19
YHDS,106.8,8.39
UZPZ,148.48,9.42
XWZB,138.26,7.93
IZAQ,68.98,7.27
IZXZ,176.43,3.84
QCTP,124.46,3.92
EWVC,180.25,14.21
TLHU,100.52,12.21
FBRC,165.13,2.07
BCND,126.69,18.24
FKXY,158.71,14.8
NJOG,160.18,13.3
CZLK,16.58,7.76
NTRM,39.94,12.27
LVUP,91.19,17.24
KITA,58.57,5.95
CHII,26.88,3.63
OMAL,32.42,1.21
UTSR,138.99,1.32
CEXW,175.76,7.19
OJYE,161.42,7.21
DKVS,180.53,18.15
CAFX,117.7,3.77
ZITM,5.76,8.85
UWCV,85.69,2.88
JQYT,20.82,5.35
LZLN,116.28,8.26
KCZP,11.22,18.09
BBEB,73.41,11.99
EDLD,97.72,15.56
WBMN,199.99,9.92
NTAP,45.47,2.09
FKOL,126.29,13.42
TSUM,1.46,8
YLEO,139.18,16.91
DELU,135.04,15.25
UJOU,8.19,1.39
JEFR,193.05,7.51
ZQCH,10.66,4.52
ZZEA,29.42,13.06
YZJO,144.01,9.92
VTHF,61.71,10.09
CRIM,195.39,6.53
YZBH,47.99,16.69
DEJB,23.01,11.14
WFLP,190.05,6.46
YWZK,125.97,16.99
LMTN,194.66,11.19
VYVA,127.57,6.87
SCQA,152.13,18.23
KFNL,184.63,14.31
ONEO,152.59,15.84
LGME,118.2,7.7
RIOJ,176.77,6.39
PDEF,196.29,7.44
QFXC,22.92,16.9
NOIF,117.59,3.87
LTFU,51.16,15.18
YROU,165.17,7.74
FKNB,65.67,5.34
HFNJ,194.92,12.14
NISP,20.23,17.5
ORJB,49.15,12.94
IQTO,49.01,16.54
ZFVA,185.43,12.67
GQNZ,136.84,5.3
EFNC,68.87,1.63
HWKX,114.59,19.64
ELZN,192.03,18.37
EDHV,143.22,7.55
WWVB,155.76,1.69
BGNA,121.11,1.28
NCCY,142.61,4.4
GDQU,199.08,5.47
QSDM,4.39,18.02
BCHK,40.79,11.78
GXMF,50.18,17.81
OFDN,134.25,5.04
QUUE,77.94,14.71
FDAL,113.16,18.89
JEEZ,1.58,9.77
RYRS,141.2,11.93
BOMD,101.37,8.09
GVKX,140.87,13.36
OAXA,145.32,5.52
FRTM,116.23,7.33
TDNV,189.87,11.32
RPGF,16.02,7.09
FCLV,151.03,1.63
DIQK,195.22,6.06
KQFR,70.54,7.55
UEJF,184.91,8.51
QYRL,85.11,18.76
JGBR,30.17,18.86
VTBN,104.46,12.13
NLGC,89.08,6.79
ZSWV,155.63,14.79
JZAB,91.43,1.91
RKAY,21.36,18.99
WHXO,28.72,7.71
MBBD,66.5,2.74
VNMN,101.97,7.07
EFQD,183.21,6.99
HRLI,93.33,6.77
PUCO,172.72,14.9
IQUF,165.41,10.51
OBPQ,122.59,12.72
YKSO,170.06,8.47
LEZK,95.65,16.71
HNXQ,92.1,1.22
VSFI,96.27,17.5
THBH,24.16,5.32
FBFS,169.28,2.19
KCMO,58.02,19.97
OWPL,186.51,3.8
FYLV,10.24,16.79
NBHA,129.42,12.92
RPDX,21.31,6.49
JYRV,83.45,18.12
AUBD,98.36,8.83
VQRS,99.84,14.5
SRUK,127.71,14.61
FXBW,94.95,7.62
XYQV,35.54,5.22
MDLY,86.29,16.95
GMIU,16.66,5.38
LRAV,78.61,6.41
BRKA,157.25,12.07
TURG,131.78,2.74
ONJQ,112.45,2.48
MVJS,65.97,12.26
ZANV,190.64,15.65
PKCP,131.39,16
CFPX,191.65,10.79
JABQ,77.1,4.35
KGNC,44.23,2.5
PONP,59.28,10.42
HVVI,103.89,13.59
RTGA,184.34,13.19
JVUY,21.5,3.82
XPBQ,42.78,2.85
YVHG,91.86,11.08
BULB,131.35,4.33
XQPB,45.92,3.01
UOWT,141.47,9.14
SBHE,143.65,15.61
RACB,60.42,1.03
QFWO,5.09,6.36
KHTL,49.43,4.6
HAYO,168.13,14.92
JQLF,25.17,15.29
UTBD,178.93,1.71
WMUN,152.49,9.01
VXSX,149.17,14.67
ENJI,54.55,18.61
GILV,183.51,16.37
JVAO,91.52,9.63
QLFQ,5.41,12.36
REMK,42.75,10.41
TIIB,145.41,11.83
UEZN,102.16,11.57
NSVP,56.86,17.19
OTFU,143.34,11.64
BLKE,46.17,3.06
YCXR,118.9,6.76
YEVB,72.32,13.78
JYHF,110.88,10.24
XDXY,151.86,15.64
RPMX,197.62,16.63
GKXZ,52.04,18.56
MUFX,17.8,18.01
SNQA,55.8,8.73
PYPY,60.37,8.24
BKHW,21.42,9.66
LEID,165.32,11.37
EULP,30.21,2.3
NMZQ,181.61,17.93
PGZA,126.68,8.22
ICVJ,135.86,8.93
FEYF,147.68,9.69
FULB,152.56,11.52
JKLB,196.39,5.68
SZBZ,56.05,5.07
GGEM,160.45,16.08
XRIS,170.76,4.08
DRTI,130.46,17.47
DMTV,94.72,3.96
NULK,75.99,3.71
HKQA,127.46,2.11
EMSN,41.48,16.76
PQEL,10.09,15.14
FENS,107.46,11.63
YTKB,96.15,5.14
ALJW,1.18,19.26
GRAI,86.95,15.65
MOSD,172.98,7.5
VCHU,140.57,5.88
AZES,2.9,13.3
UHFY,180.81,19.6
JFGJ,38.71,9.3
NUPI,138.2,8.21
AMCQ,188.2,12.4
MIPP,99.08,15.18
KQMM,91.48,12.53
MAQT,99.75,16.85
ZTEE,162.46,7.43
QKFL,107.7,11.74
LPJC,59.37,5.03
HEGW,100.51,4.74
KWHP,7.88,5.35
ZRLG,174.13,1.65
OLYF,14.6,2.17
DNHE,190.58,18.23
PCBI,115.24,10.48
ONMN,19.42,15.37
NSHX,29.2,16.56
KOFH,174.36,19.83
GJEQ,147.93,19.01
DHBU,116.29,17.17
UFLD,34.66,17.9
GUCQ,196.09,17.14
XCWI,68.56,10.33
LJSV,187.12,6.07
EUQW,45.11,9.26
HCVW,114.67,5.87
JPQU,167.8,18.51
ZFIM,53.09,1.88
ZEZI,157.72,6.35
ABDH,77.43,7.93
MCOR,148.54,5.57
VXPU,59.22,13.87
XLEU,106,15.03
CNYD,194.91,14.39
UUDG,72.47,14.83
OCQB,73.06,15.24
YAEF,168.06,9.98
URLK,121.83,8.7
FXZJ,29.83,1.08
ZTDF,99.43,9.58
NXAB,151.46,17.41
VQSR,118.09,10.3
ZDBB,84.86,2.81
HYRH,154.54,18.47
IEPM,42.84,3.62
FXHU,163.37,6.71
LOYA,161.26,2.16
OXWY,194.97,14.14
ZLZA,132.66,7.47
MOJQ,87.15,10.76
CQOX,148.35,16.57
CFBU,125.2,16.24
XGFV,103.51,5.32
HIFC,172.14,13.73
YAXL,1.47,15.11
ICCA,34.34,6.05
QVJW,183.95,3.65
SOBO,20.83,14.02
AFTS,195.35,14.23
YPTM,18.82,1.92
ZRPB,193.39,17.88
MWAB,93.3,7.69
NNZF,21.81,6.63
CJIU,166.23,4.91
BXZS,99.73,9.9
JOAI,139.25,17.08
ZYEF,4.55,7.28
OUAK,186.81,2.19
VZUG,60.55,16.64
QJGG,165.49,15.99
VDSZ,75.24,15.01
ATVL,89.86,11.4
FEAW,24.84,17.35
TBUB,40.62,6.43
KWOQ,106.17,17.33
HVEV,44.07,2.08
ODZX,80.84,9.73
BOXJ,118.54,3.35
KWIG,190.03,9.74
LXSI,83.43,10.05
NYMA,160.16,8.68
ZEPA,14.79,3.2
UIEK,22.62,16.76
WOCD,188.25,1.03
QGBV,51.48,10.95
OAIK,199.94,19.31
CSBO,92.83,7.17
WUFY,107.55,4.33
GEXF,60.67,8.33
QSSU,108.79,15.26
ZUUF,1.07,1.68
GUQT,102.36,3.54
KAKQ,183.6,6.74
QLVK,156.82,12.11
UORO,29.57,7.6
TMAE,10.72,16.39
HDCW,146.91,10.78
WIVU,140.82,16.94
RVGW,176.85,16.09
GMEM,119.15,11.65
EEEV,80.89,15.23
FTDU,78.91,18.12
JRZF,148.32,19.93
AVYK,23.73,6.44
TTQY,54.33,19.25
YTFA,40.89,10.22
MFUX,71.17,8.52
SGLN,10.96,2.32
PJBP,160.91,5.49
VDZH,52.09,13.57
IOXN,144.49,17.4
IWWO,122.64,12.62
NBKI,71.21,3.04
YWVV,68.61,8.34
KSOE,115.86,7.43
CNSJ,195.29,15.15
SVHJ,181.88,5.12
AFEM,114.05,3.61
DJBF,198.31,4.14
CAQO,144.68,18.63
OLQA,103.16,17.14
PWBI,189.11,7.57
PFWB,7.12,15.48
FLTL,174.01,11.57
VLEB,196.76,1.28
BLAN,24.69,11.02
ZKJN,25.99,8.38
PIRS,88.73,15.14
AIKD,89.57,14.79
CYVK,30.58,16.53
TUGH,171.46,7.04
PYSD,115.74,5.74
ZBZK,74.07,9.54
YYVQ,154.95,10.43
VXWG,161.03,15.99
FJRM,71.97,13.3
BMSC,188.36,10.44
PXAB,134.32,14.61
NOOO,174.9,19.87
JDTN,21.92,16.42
HQHL,115.89,14.69
IGQW,10.71,15.17
XDNE,60.98,6.36
PQMV,166.86,2.41
RKKU,160.22,19.08
UKDI,157.41,13.7
BYPO,49.73,1.3
HBCC,151.91,12.7
DQAF,109.1,7.61
KCDU,42.99,2.38
HORG,12.79,19.53
CXRT,126.36,6.44
VIMY,67.29,5.26
KMQH,80.61,7.24
CKMW,33.32,2.24
KBHV,173.71,3.4
ZSJU,77.86,5.51
HGZC,17.26,11.64
OMWY,69.2,18.15
AVIQ,90.83,2.49
NIOP,47.67,10.68
ZOMA,63.64,7.84
XPVW,104.52,18.47
JPMV,171.38,8.04
DWMI,107.35,13.27
INGU,191.03,15.22
MDRB,13.55,19.17
POUM,113.82,7.14
ZAOM,91.66,15.03
FNTD,61.74,7.7
HCCD,88.11,2.32
APHO,117.2,12.15
EHOG,3.48,8.48
XTDU,194.23,17.98
ODIW,30.34,10.16
YPPB,24.36,5.47
FUXT,183.18,19.27
OHGP,84.44,7.93
MBDC,14.36,17.22
JIPO,68.56,1.78
IPXF,68.33,15.76
LUZU,96.77,2.98
KDRS,17.5,14.04
QQSZ,51.05,4.12
ZULS,183.69,6.24
MDKM,126.55,6.81
USJQ,35.57,2.45
NNKL,145.76,15.28
FDIO,131.81,16
PBFF,60.63,6.33
PTVB,10.46,17.87
WVNC,185.45,12.83
EFIW,173.69,14.79
ZHLL,191.18,16
SOND,93.23,10.61
SPMA,107.68,6.44
OFJU,113.82,8.44
HSRH,113.05,12.99
ERMX,18.91,15.57
LZJU,115.03,16.16
HCFI,60.55,4.9
RPJW,57.47,16.08
SEHX,83.18,17.5
VWXO,27.6,13.17
PNZH,199.34,3.21
JQQS,156.04,7.8
LWEJ,10.71,2.23
EVQK,129.85,2.37
PJZU,6.31,16.79
IPRR,124.83,13.57
QGUK,149.66,18.33
CEBE,85.12,14.38
QAZI,185.18,15.04
OHKT,67.45,3.77
GPEU,31.96,15.31
MRPN,87.57,13.51
UEXI,64.12,1.07
SICY,155.03,13.5
QBJR,108.41,16.39
HCDH,77.5,16.55
PCSE,79.61,11.29
QKBO,23.8,3.03
WJUF,119.72,3.99
ECAD,112.9,3.71
YSWV,98.55,17.68
VTSO,95.22,7.22
FGEJ,33.15,9.52
IDIL,155.71,18.71
OBSM,171.91,9.3
CXMG,57.36,16.79
CPLW,99.78,1.39
LBVE,124.88,19.12
OSNJ,6.74,5.34
AQEL,194.14,15.97
QUSQ,189.13,18.48
CHOS,192.64,3.83
DKLP,19.25,13.16
YGJD,153.95,19.39
KXWJ,156.08,9.98
JQJV,61.76,16.68
IXNN,37.2,4.33
MURY,70.43,2.95
MOSX,180.9,7.31
OTKZ,70.9,6.39
FAGP,196.43,18.39
ITHM,69.84,7.16
CQRW,22.41,12.49
TFCC,161.19,17.7
NWZB,50.88,11.77
BTYR,169.13,7.7
RZFZ,164.05,15.76
PSCW,38.43,8.8
PZRO,18.38,4.73
YQHP,121.38,18.96
PDLN,59.62,16.26
VELM,180.02,16.72
IOVL,100.29,14.02
UAFQ,181.58,3.4
NTRH,32.07,3.4
MFKX,77.08,13.66
EQSK,99.15,8.88
XYGD,90.53,12.88
KTDD,44.69,2.4
CHAJ,168.92,15.57
SYGP,127.65,14.36
UPNA,8.85,6.81
GCSD,161.05,11.77
ZSSQ,6.85,10.74
FGQE,181.41,8.66
VDOW,194.89,14.76
JHOD,81.93,4.08
QNXX,129.43,12.31
NVAV,59.15,18.7
VYBT,126.58,10.24
KFWS,125.24,11.67
QBGR,184.87,3.23
CVIJ,122.49,18.53
KHSZ,108.47,9.93
CFUV,72,5.68
HHDH,192.09,6.73
RXTP,84.25,18.56
PIRB,63.75,19.25
JSLX,197.53,5
SXIA,38.6,18.41
ZJTM,87.43,17.93
PFOF,152.62,5.91
KXHC,93.41,7.78
EQXC,173.54,13.93
CBXK,29.85,1.24
TLBZ,158.42,19.91
ULKH,123.35,4.76
LXZS,92.09,2.77
QVKG,132.55,13.68
JRZF,59.31,13.06
WSEK,104.57,3.53
EQXC,38.68,16.9
EVJV,70.72,10.84
QKJZ,30.68,13.28
FKKR,86.26,9.63
TPUG,63.6,12.59
RWHU,114.22,17.85
BUZG,145.94,17.55
DARH,17.66,10.7
EGSO,23.74,11.75
DDAY,38.26,7.65
QWFM,169.49,5.37
LLZJ,60.1,14.24
UVYI,27.09,3.09
WMKG,46.63,7.01
CSRY,16.7,19.19
RGRK,84.87,10.28
TODG,35.31,15.14
MEDA,105.17,19.42
RUWN,75.45,8.45
FAJD,136.85,13.61
BOFI,175.83,8.81
GQAJ,118.87,1.62
WTUZ,103.45,2.38
CDDU,41.02,5.73
WPZZ,184.09,7.88
CWVJ,95.16,4.99
IKZL,102.11,12.87
KSGJ,82.63,9.85
HXFA,42.07,14.51
EYNQ,39.04,14.81
XRGR,126.57,12.3
PEGZ,177.19,4.76
BXPU,80.11,5.26
ZUNZ,100.2,4.6
MFQO,176.04,5.95
WFJS,52.85,18.77
DZQX,95.77,7.65
DNQN,77.78,13.68
RCSC,174.19,16.77
PJXL,57.93,17.14
DOBZ,46.75,6.17
PRQB,192.33,18.23
GBHD,65.87,9.87
RROT,116.53,7.77
NGVF,79.42,1.9
EZXO,111.31,1.29
PUWM,45.46,9.87
MYVQ,84.23,14.61
ALOD,3.11,3.66
EIDD,107.13,17.37
SDPK,177.62,7.38
PMSF,99.35,8.28
VMDP,98.01,12.69
OAZK,116.77,14.22
GIYY,26.17,19.83
PHNG,3.67,16.91
OHZM,98.77,5.72
VIFO,58.24,18.73
PJVE,126.53,15.42
LGMK,168.47,14.48
WRYS,56.85,11.17
DOCY,42,7.52
KTTA,7.34,8.06
AAZY,125.52,15.75
EOWO,14.37,8.93
MALP,125.66,18.61
ZJXM,1.93,2.79
LULP,138.91,2.95
IVJT,19.38,8.07
TOCU,115.06,7.89
AYIV,90.07,9.51
ULDP,191.76,7.99
CGIP,120.19,15.18
GLTX,31.27,5.22
IUJY,166.74,8.98
AFZK,26.02,18.46
ANAM,161.38,13.72
WRAS,150.83,18.68
OARY,39.67,3.29
GZBE,103.35,1.54
UBGC,76.13,7.88
BRGM,18.14,19.97
ELQV,5.24,9.54
VBCF,194.56,13.25
FLEO,165.65,1.32
XNPY,64.68,4.07
CLIU,63.54,6.27
BKIH,145.19,13.94
JEMU,135.04,10.39
RPQC,156.93,6.57
RMSI,171.07,15.77
LFSQ,122.97,15.12
GMHZ,57.1,19.82
YJRS,51.72,16.86
TUCJ,101.2,9.81
SZVJ,163.84,5.15
BSOY,99.58,2.84
UWZU,74.55,4.3
BJJZ,154.83,19.67
EFLF,75.58,13.98
YTHP,106.06,6.33
APLB,199.01,6.82
ODXC,199.63,17.79
XHZU,176.63,13.71
ZBTQ,78.31,5.11
GPFI,93.51,12.13
XLLP,154.09,1.88
QHLF,17.41,5.88
NFIY,110.03,7.84
KWUJ,114.07,5.84
NQNO,160.37,4.85
CWRI,36.94,14.48
QUQD,113.78,12.18
ARUN,177.3,14.25
QDEI,58.28,16.57
LXZL,49.93,6.77
KBYM,115.98,7.84
SXTN,109.27,4.45
NVTH,54.22,4.8
ESHA,149.82,5.22
XMDZ,20.75,17.44
AZBW,111.31,15.19
ANWA,31.84,12.91
DTED,135.47,2.96
LKVY,48.68,19.23
VOBK,134.35,8.6
WJLF,73.21,9.71
